uni_name,degree,decision,ugrad_gpa,gre_verbal,gre_quant,gre_writing,status
University Of Pennsylvania (UPenn),MS,True,3.3,164.0,166.0,5.5,American
University Of Pennsylvania (UPenn),MS,False,3.73,156.0,158.0,5.5,American
University Of Pennsylvania (UPenn),MS,False,3.56,152.0,166.0,3.5,International
University Of Pennsylvania (UPenn),MS,False,3.48,164.0,145.0,5.5,American
University Of Pennsylvania (UPenn),MS,True,3.23,152.0,164.0,4.5,International
University Of Pennsylvania (UPenn),MS,True,3.53,156.0,170.0,3.5,International
University Of Pennsylvania (UPenn),PhD,True,4.0,165.0,167.0,5.0,American
University Of Pennsylvania (UPenn),MS,False,3.81,158.0,163.0,4.0,American
University Of Pennsylvania (UPenn),MS,False,3.81,153.0,170.0,3.5,International
University Of Pennsylvania (UPenn),PhD,False,3.4,149.0,170.0,3.0,International
University Of Pennsylvania (UPenn),PhD,False,3.8,154.0,167.0,3.0,International
University Of Pennsylvania (UPenn),PhD,False,3.83,152.0,170.0,3.5,International
University Of Pennsylvania (UPenn),PhD,False,3.14,155.0,167.0,3.0,International
University Of Pennsylvania (UPenn),PhD,False,3.0,150.0,150.0,3.0,American
University Of Pennsylvania (UPenn),MS,True,3.63,170.0,159.0,3.0,International with US Degree
University Of Pennsylvania (UPenn),PhD,False,4.0,161.0,154.0,5.0,American
University Of Pennsylvania (UPenn),MS,False,3.77,155.0,167.0,4.0,International
University Of Pennsylvania (UPenn),PhD,False,3.64,157.0,170.0,3.5,International
University Of Pennsylvania (UPenn),PhD,False,3.82,154.0,170.0,3.5,International
University Of Pennsylvania (UPenn),PhD,False,3.82,152.0,170.0,4.5,International
University Of Pennsylvania (UPenn),PhD,False,3.91,152.0,166.0,4.0,International
University Of Pennsylvania (UPenn),MS,False,3.29,162.0,157.0,3.5,American
University Of Pennsylvania (UPenn),MS,True,3.7,155.0,167.0,4.0,International
University Of Pennsylvania (UPenn),PhD,False,3.75,157.0,170.0,3.0,International with US Degree
University Of Pennsylvania (UPenn),MS,True,3.43,167.0,170.0,3.5,International
University Of Pennsylvania (UPenn),MS,False,3.97,166.0,151.0,4.5,American
University Of Pennsylvania (UPenn),PhD,False,3.91,165.0,169.0,4.5,American
University Of Pennsylvania (UPenn),PhD,False,3.64,146.0,165.0,3.0,International
University Of Pennsylvania (UPenn),MS,True,3.6,160.0,166.0,4.5,International
University Of Pennsylvania (UPenn),PhD,False,3.45,161.0,162.0,5.0,American
University Of Pennsylvania (UPenn),MS,True,3.7,161.0,155.0,4.0,American
University Of Pennsylvania (UPenn),MS,True,3.6,167.0,167.0,4.5,International
University Of Pennsylvania (UPenn),MS,False,3.91,153.0,166.0,4.0,International
University Of Pennsylvania (UPenn),PhD,False,3.76,145.0,150.0,3.0,American
University Of Pennsylvania (UPenn),PhD,False,3.0,165.0,161.0,5.0,American
University Of Pennsylvania (UPenn),PhD,False,2.7,152.0,160.0,5.0,American
University Of Pennsylvania (UPenn),PhD,True,3.88,153.0,160.0,3.5,American
University Of Pennsylvania (UPenn),PhD,False,3.2,149.0,159.0,3.0,International
University Of Pennsylvania (UPenn),PhD,False,3.96,170.0,168.0,4.0,American
University Of Pennsylvania (UPenn),PhD,False,3.67,162.0,167.0,4.0,International
University Of Pennsylvania (UPenn),MS,True,3.8,169.0,165.0,5.5,American
University Of Pennsylvania (UPenn),MS,True,3.9,155.0,150.0,4.5,American
University Of Pennsylvania (UPenn),MS,True,3.7,154.0,164.0,4.0,International
University Of Pennsylvania (UPenn),PhD,False,3.6,160.0,162.0,4.5,American
University Of Pennsylvania (UPenn),MS,True,3.8,167.0,153.0,5.0,American
University Of Pennsylvania (UPenn),PhD,False,3.4,159.0,161.0,3.5,American
University Of Pennsylvania (UPenn),PhD,False,3.94,161.0,154.0,5.5,American
University Of Pennsylvania (UPenn),MS,True,3.55,155.0,158.0,4.5,International
University Of Pennsylvania (UPenn),PhD,False,3.16,168.0,162.0,5.0,American
University Of Pennsylvania (UPenn),MS,True,3.5,161.0,157.0,5.0,American
University Of Pennsylvania (UPenn),MS,True,3.39,162.0,162.0,5.5,American
University Of Pennsylvania (UPenn),MS,True,3.41,160.0,147.0,5.0,International
University Of Pennsylvania (UPenn),MS,True,3.8,159.0,157.0,4.0,American
University Of Pennsylvania (UPenn),MS,True,3.76,161.0,164.0,4.5,American
University Of Pennsylvania (UPenn),PhD,False,3.86,157.0,154.0,4.0,American
University Of Pennsylvania (UPenn),PhD,False,3.6,162.0,160.0,4.5,American
University Of Pennsylvania (UPenn),MS,True,3.62,165.0,161.0,5.0,American
University Of Pennsylvania (UPenn),PhD,True,3.36,140.0,168.0,3.0,American
University Of Pennsylvania (UPenn),PhD,False,4.0,170.0,161.0,5.0,American
University Of Pennsylvania (UPenn),MS,True,3.76,162.0,164.0,6.0,American
University Of Pennsylvania (UPenn),PhD,False,3.64,163.0,147.0,5.0,American
University Of Pennsylvania (UPenn),PhD,True,3.8,160.0,168.0,4.0,International
University Of Pennsylvania (UPenn),PhD,True,3.85,168.0,166.0,5.0,American
University Of Pennsylvania (UPenn),PhD,False,3.96,166.0,163.0,5.0,American
University Of Pennsylvania (UPenn),PhD,False,3.81,168.0,152.0,5.5,American
University Of Pennsylvania (UPenn),PhD,False,4.0,170.0,148.0,6.0,American
University Of Pennsylvania (UPenn),PhD,False,3.9,163.0,143.0,4.0,American
University Of Pennsylvania (UPenn),PhD,False,4.0,166.0,153.0,5.0,American
University Of Pennsylvania (UPenn),PhD,False,3.42,164.0,143.0,5.5,American
University Of Pennsylvania (UPenn),PhD,False,3.97,165.0,166.0,5.0,American
University Of Pennsylvania (UPenn),PhD,False,3.9,162.0,166.0,3.5,International
University Of Pennsylvania (UPenn),PhD,False,3.4,166.0,160.0,5.0,American
University Of Pennsylvania (UPenn),PhD,False,3.6,148.0,168.0,3.5,International
University Of Pennsylvania (UPenn),PhD,False,3.5,166.0,164.0,6.0,American
University Of Pennsylvania (UPenn),PhD,False,3.9,170.0,166.0,5.5,American
University Of Pennsylvania (UPenn),PhD,False,3.85,156.0,156.0,4.5,American
University Of Pennsylvania (UPenn),PhD,False,3.8,165.0,165.0,5.0,American
University Of Pennsylvania (UPenn),PhD,False,3.75,156.0,170.0,3.5,International
University Of Pennsylvania (UPenn),PhD,False,4.0,168.0,163.0,5.0,American
University Of Pennsylvania (UPenn),PhD,False,3.9,170.0,167.0,6.0,American
University Of Pennsylvania (UPenn),PhD,False,3.73,157.0,170.0,3.5,International
University Of Pennsylvania (UPenn),PhD,False,3.67,150.0,170.0,3.0,International
University Of Pennsylvania (UPenn),PhD,False,4.0,167.0,168.0,5.0,American
University Of Pennsylvania (UPenn),PhD,False,3.91,167.0,170.0,4.5,American
University Of Pennsylvania (UPenn),MS,True,3.99,164.0,156.0,5.0,American
University Of Pennsylvania (UPenn),PhD,False,3.88,161.0,170.0,4.0,International with US Degree
University Of Pennsylvania (UPenn),PhD,False,3.81,170.0,168.0,5.5,American
University Of Pennsylvania (UPenn),MS,True,3.78,148.0,162.0,5.0,American
University Of Pennsylvania (UPenn),MS,True,3.84,168.0,161.0,5.0,American
University Of Pennsylvania (UPenn),PhD,True,3.82,165.0,158.0,5.5,American
University Of Pennsylvania (UPenn),PhD,False,3.68,153.0,162.0,4.0,International
University Of Pennsylvania (UPenn),PhD,True,3.93,163.0,161.0,4.0,American
University Of Pennsylvania (UPenn),PhD,True,3.85,166.0,161.0,5.0,American
University Of Pennsylvania (UPenn),MS,True,3.71,153.0,166.0,4.0,International
University Of Pennsylvania (UPenn),MS,True,3.61,162.0,166.0,3.5,International
University Of Pennsylvania (UPenn),PhD,True,3.28,161.0,170.0,4.5,International
University Of Pennsylvania (UPenn),PhD,True,3.65,164.0,170.0,4.0,International
University Of Pennsylvania (UPenn),MS,True,3.48,149.0,165.0,3.5,American
University Of Pennsylvania (UPenn),PhD,True,3.95,166.0,169.0,5.0,American
University Of Pennsylvania (UPenn),PhD,True,4.0,167.0,169.0,5.0,International
University Of Pennsylvania (UPenn),PhD,True,4.0,163.0,170.0,5.0,American
University Of Pennsylvania (UPenn),PhD,True,3.95,163.0,169.0,5.0,International with US Degree
University Of Pennsylvania (UPenn),PhD,True,3.99,169.0,170.0,5.0,International with US Degree
University Of Pennsylvania (UPenn),MS,True,3.84,159.0,158.0,4.5,American
University Of Pennsylvania (UPenn),MS,True,3.7,164.0,150.0,3.0,International with US Degree
University Of Pennsylvania (UPenn),MS,True,3.81,158.0,152.0,4.0,International with US Degree
University Of Pennsylvania (UPenn),PhD,True,3.4,162.0,167.0,4.0,International
University Of Pennsylvania (UPenn),PhD,True,3.46,154.0,170.0,3.5,International
University Of Pennsylvania (UPenn),PhD,True,3.96,168.0,167.0,6.0,Other
University Of Pennsylvania (UPenn),PhD,True,3.86,169.0,159.0,6.0,American
University Of Pennsylvania (UPenn),PhD,False,3.6,156.0,163.0,3.5,International
University Of Pennsylvania (UPenn),MS,True,3.1,160.0,155.0,4.0,International
University Of Pennsylvania (UPenn),PhD,False,3.4,168.0,166.0,6.0,American
University Of Pennsylvania (UPenn),PhD,True,3.8,163.0,160.0,4.0,American
University Of Pennsylvania (UPenn),PhD,False,4.0,170.0,161.0,5.0,American
University Of Pennsylvania (UPenn),PhD,False,3.3,167.0,170.0,4.0,International
University Of Pennsylvania (UPenn),PhD,False,3.7,170.0,154.0,3.0,International
University Of Pennsylvania (UPenn),PhD,False,3.4,168.0,170.0,4.0,International
University Of Pennsylvania (UPenn),PhD,False,3.7,160.0,170.0,4.0,American
University Of Pennsylvania (UPenn),PhD,True,3.9,158.0,159.0,5.5,American
University Of Pennsylvania (UPenn),MS,True,3.9,152.0,161.0,5.0,American
University Of Pennsylvania (UPenn),PhD,False,3.8,160.0,164.0,5.0,International
University Of Pennsylvania (UPenn),PhD,True,3.51,167.0,165.0,4.0,International with US Degree
University Of Pennsylvania (UPenn),MS,True,3.71,149.0,168.0,3.0,International
University Of Pennsylvania (UPenn),MS,True,3.99,154.0,155.0,5.0,American
University Of Pennsylvania (UPenn),PhD,True,3.65,161.0,159.0,5.0,American
University Of Pennsylvania (UPenn),MS,False,3.65,170.0,161.0,5.0,International
University Of Pennsylvania (UPenn),PhD,True,4.0,169.0,163.0,6.0,American
University Of Pennsylvania (UPenn),PhD,True,3.86,168.0,160.0,6.0,American
University Of Pennsylvania (UPenn),MS,True,3.34,161.0,157.0,5.0,American
University Of Pennsylvania (UPenn),PhD,True,3.98,165.0,170.0,5.0,American
University Of Pennsylvania (UPenn),PhD,False,3.74,165.0,169.0,5.5,International with US Degree
University Of Pennsylvania (UPenn),PhD,False,3.19,153.0,160.0,3.5,International
University Of Pennsylvania (UPenn),PhD,False,3.99,163.0,153.0,6.0,American
University Of Pennsylvania (UPenn),MS,True,3.89,161.0,159.0,5.5,American
University Of Pennsylvania (UPenn),PhD,False,3.7,150.0,165.0,4.5,International with US Degree
University Of Pennsylvania (UPenn),MS,True,3.82,169.0,169.0,5.5,American
University Of Pennsylvania (UPenn),MS,True,3.86,170.0,150.0,3.5,International
University Of Pennsylvania (UPenn),PhD,True,3.95,164.0,170.0,4.0,International with US Degree
University Of Pennsylvania (UPenn),MS,False,3.7,160.0,170.0,4.0,International
University Of Pennsylvania (UPenn),PhD,True,3.93,166.0,167.0,4.0,American
University Of Pennsylvania (UPenn),PhD,False,3.79,170.0,152.0,4.0,International with US Degree
University Of Pennsylvania (UPenn),PhD,False,3.9,161.0,166.0,5.0,American
University Of Pennsylvania (UPenn),PhD,False,3.63,158.0,155.0,4.0,International
University Of Pennsylvania (UPenn),PhD,False,3.84,168.0,170.0,4.5,American
University Of Pennsylvania (UPenn),PhD,True,3.7,170.0,163.0,4.5,American
University Of Pennsylvania (UPenn),PhD,True,3.55,157.0,163.0,4.0,International
University Of Pennsylvania (UPenn),PhD,True,3.35,159.0,165.0,4.5,American
University Of Pennsylvania (UPenn),PhD,True,4.0,157.0,164.0,4.0,American
University Of Pennsylvania (UPenn),PhD,False,3.95,169.0,158.0,4.5,American
University Of Pennsylvania (UPenn),MS,True,3.67,160.0,167.0,5.0,International
University Of Pennsylvania (UPenn),MS,True,3.8,165.0,167.0,6.0,American
University Of Pennsylvania (UPenn),PhD,False,3.7,170.0,159.0,5.5,American
University Of Pennsylvania (UPenn),PhD,False,3.87,166.0,166.0,4.5,American
University Of Pennsylvania (UPenn),PhD,False,3.91,167.0,170.0,4.5,American
University Of Pennsylvania (UPenn),PhD,True,3.9,170.0,170.0,5.0,American
University Of Pennsylvania (UPenn),MS,True,3.99,157.0,168.0,4.0,International
University Of Pennsylvania (UPenn),PhD,True,3.55,158.0,166.0,3.5,American
University Of Pennsylvania (UPenn),MS,True,3.91,160.0,170.0,4.0,International with US Degree
University Of Pennsylvania (UPenn),MS,True,3.74,161.0,163.0,4.0,International
University Of Pennsylvania (UPenn),MS,False,3.0,165.0,166.0,4.0,International
University Of Pennsylvania (UPenn),PhD,True,3.97,163.0,163.0,6.0,American
University Of Pennsylvania (UPenn),PhD,False,3.91,166.0,158.0,5.0,International
University Of Pennsylvania (UPenn),MS,True,3.7,164.0,167.0,4.0,American
University Of Pennsylvania (UPenn),MS,True,3.9,159.0,168.0,4.5,International with US Degree
University Of Pennsylvania (UPenn),MS,True,3.52,155.0,169.0,4.5,American
University Of Pennsylvania (UPenn),MS,True,3.95,167.0,170.0,4.5,International
University Of Pennsylvania (UPenn),MS,True,3.84,157.0,169.0,4.0,International
University Of Pennsylvania (UPenn),MS,True,3.9,159.0,168.0,4.5,International with US Degree
University Of Pennsylvania (UPenn),MS,True,3.68,163.0,167.0,5.0,International
University Of Pennsylvania (UPenn),MS,True,3.7,156.0,161.0,4.0,International
University Of Pennsylvania (UPenn),PhD,True,3.95,166.0,160.0,5.5,American
University Of Pennsylvania (UPenn),MS,True,3.94,161.0,168.0,4.0,International
University Of Pennsylvania (UPenn),MS,True,3.75,161.0,160.0,5.0,American
University Of Pennsylvania (UPenn),PhD,True,4.0,163.0,145.0,4.5,International with US Degree
University Of Pennsylvania (UPenn),MS,False,3.8,162.0,168.0,4.5,International
University Of Pennsylvania (UPenn),MS,False,3.48,155.0,168.0,3.0,International
University Of Pennsylvania (UPenn),MS,False,3.91,149.0,168.0,4.0,International
University Of Pennsylvania (UPenn),MS,False,3.0,159.0,166.0,4.0,International
University Of Pennsylvania (UPenn),MS,False,3.98,153.0,158.0,3.0,International
University Of Pennsylvania (UPenn),MS,False,3.6,152.0,168.0,4.0,International
University Of Pennsylvania (UPenn),MS,False,3.86,164.0,161.0,4.0,American
University Of Pennsylvania (UPenn),MS,False,3.3,156.0,164.0,4.0,International
University Of Pennsylvania (UPenn),MS,False,2.67,150.0,142.0,4.0,International
University Of Pennsylvania (UPenn),PhD,True,3.83,167.0,170.0,4.5,American
University Of Pennsylvania (UPenn),PhD,True,3.98,160.0,160.0,5.5,American
University Of Pennsylvania (UPenn),MS,False,3.6,157.0,154.0,5.0,American
University Of Pennsylvania (UPenn),MS,True,3.07,162.0,157.0,5.0,International
University Of Pennsylvania (UPenn),MS,True,3.3,163.0,161.0,4.0,American
University Of Pennsylvania (UPenn),PhD,False,3.29,167.0,168.0,4.0,American
University Of Pennsylvania (UPenn),PhD,False,3.96,162.0,169.0,5.5,American
University Of Pennsylvania (UPenn),MS,True,3.97,161.0,164.0,4.0,International
University Of Pennsylvania (UPenn),MS,True,3.61,159.0,170.0,4.0,International with US Degree
University Of Pennsylvania (UPenn),MS,True,3.3,155.0,163.0,3.5,International
University Of Pennsylvania (UPenn),MS,False,3.69,139.0,164.0,2.5,International with US Degree
University Of Pennsylvania (UPenn),PhD,False,3.97,148.0,168.0,3.0,International
University Of Pennsylvania (UPenn),PhD,False,3.67,167.0,167.0,5.0,American
University Of Pennsylvania (UPenn),PhD,False,3.4,155.0,170.0,3.0,International
University Of Pennsylvania (UPenn),PhD,True,3.71,156.0,168.0,4.0,International
University Of Pennsylvania (UPenn),MS,False,3.66,149.0,170.0,3.5,International
University Of Pennsylvania (UPenn),PhD,False,3.31,150.0,165.0,3.5,International
University Of Pennsylvania (UPenn),PhD,False,3.91,166.0,166.0,5.0,American
University Of Pennsylvania (UPenn),MS,False,3.81,167.0,154.0,5.0,American
University Of Pennsylvania (UPenn),MS,True,3.72,164.0,170.0,4.0,American
University Of Pennsylvania (UPenn),PhD,False,4.0,150.0,168.0,3.5,International
University Of Pennsylvania (UPenn),PhD,False,3.91,165.0,170.0,3.5,International with US Degree
University Of Pennsylvania (UPenn),PhD,False,3.78,165.0,167.0,3.5,American
University Of Pennsylvania (UPenn),PhD,False,3.9,163.0,169.0,4.0,International
University Of Pennsylvania (UPenn),PhD,False,3.94,165.0,159.0,5.0,American
University Of Pennsylvania (UPenn),PhD,False,3.98,163.0,163.0,5.0,American
University Of Pennsylvania (UPenn),PhD,False,3.85,167.0,168.0,4.0,American
University Of Pennsylvania (UPenn),PhD,False,3.93,169.0,159.0,5.0,American
University Of Pennsylvania (UPenn),MS,True,3.6,158.0,160.0,4.5,American
University Of Pennsylvania (UPenn),MS,True,3.32,154.0,164.0,3.5,International
University Of Pennsylvania (UPenn),MS,True,3.77,159.0,162.0,4.0,International with US Degree
University Of Pennsylvania (UPenn),MS,True,3.43,169.0,170.0,6.0,American
University Of Pennsylvania (UPenn),MS,True,3.4,155.0,155.0,4.0,American
University Of Pennsylvania (UPenn),PhD,False,4.0,170.0,163.0,5.5,American
University Of Pennsylvania (UPenn),MS,True,3.37,157.0,169.0,3.5,International with US Degree
University Of Pennsylvania (UPenn),MS,True,2.69,161.0,158.0,4.0,American
University Of Pennsylvania (UPenn),MS,True,3.62,153.0,148.0,3.0,American
University Of Pennsylvania (UPenn),MS,True,3.95,168.0,165.0,6.0,American
University Of Pennsylvania (UPenn),MS,True,3.7,147.0,145.0,4.0,American
University Of Pennsylvania (UPenn),MS,True,3.83,154.0,154.0,4.0,American
University Of Pennsylvania (UPenn),PhD,True,3.7,170.0,162.0,5.5,American
University Of Pennsylvania (UPenn),PhD,False,3.9,169.0,158.0,5.5,American
University Of Pennsylvania (UPenn),MS,True,3.78,152.0,156.0,5.0,American
University Of Pennsylvania (UPenn),PhD,False,3.4,158.0,159.0,4.0,American
University Of Pennsylvania (UPenn),PhD,False,3.92,160.0,170.0,5.0,American
University Of Pennsylvania (UPenn),PhD,False,3.87,167.0,154.0,4.0,American
University Of Pennsylvania (UPenn),PhD,False,4.0,164.0,156.0,5.0,International
University Of Pennsylvania (UPenn),PhD,False,3.63,169.0,159.0,6.0,American
University Of Pennsylvania (UPenn),MS,True,3.3,155.0,162.0,4.0,American
University Of Pennsylvania (UPenn),PhD,False,3.85,147.0,164.0,4.5,International
University Of Pennsylvania (UPenn),PhD,False,4.0,149.0,167.0,3.0,International
University Of Pennsylvania (UPenn),PhD,False,3.78,157.0,169.0,3.5,International
University Of Pennsylvania (UPenn),PhD,False,3.56,168.0,144.0,3.0,International
University Of Pennsylvania (UPenn),PhD,False,3.94,161.0,145.0,5.0,American
University Of Pennsylvania (UPenn),PhD,False,4.0,160.0,168.0,4.0,International
University Of Pennsylvania (UPenn),MS,True,3.96,149.0,146.0,3.0,International
University Of Pennsylvania (UPenn),MS,True,3.95,168.0,165.0,6.0,American
University Of Pennsylvania (UPenn),PhD,True,3.8,158.0,144.0,3.5,American
University Of Pennsylvania (UPenn),PhD,True,3.82,161.0,151.0,5.5,American
University Of Pennsylvania (UPenn),PhD,True,3.9,160.0,166.0,4.0,American
University Of Pennsylvania (UPenn),PhD,True,3.78,163.0,166.0,5.0,International
University Of Pennsylvania (UPenn),PhD,True,3.96,165.0,168.0,5.5,American
University Of Pennsylvania (UPenn),PhD,True,3.9,169.0,159.0,4.5,International
University Of Pennsylvania (UPenn),PhD,True,3.5,163.0,157.0,5.0,International with US Degree
University Of Pennsylvania (UPenn),PhD,True,3.88,170.0,163.0,6.0,International
University Of Pennsylvania (UPenn),PhD,True,4.0,170.0,158.0,6.0,American
University Of Pennsylvania (UPenn),MS,True,3.6,149.0,170.0,3.0,International
University Of Pennsylvania (UPenn),PhD,False,3.9,157.0,170.0,4.0,International
University Of Pennsylvania (UPenn),PhD,True,3.72,159.0,168.0,4.0,American
University Of Pennsylvania (UPenn),MS,True,4.0,151.0,163.0,3.5,International
University Of Pennsylvania (UPenn),PhD,False,3.51,153.0,144.0,4.5,American
University Of Pennsylvania (UPenn),PhD,False,3.5,155.0,160.0,4.0,International with US Degree
University Of Pennsylvania (UPenn),PhD,False,3.97,169.0,169.0,4.5,American
University Of Pennsylvania (UPenn),PhD,False,3.75,161.0,163.0,4.5,American
University Of Pennsylvania (UPenn),PhD,False,3.65,168.0,168.0,4.0,International
University Of Pennsylvania (UPenn),PhD,False,3.88,164.0,168.0,4.0,International
University Of Pennsylvania (UPenn),PhD,False,3.97,160.0,148.0,4.5,American
University Of Pennsylvania (UPenn),PhD,False,3.61,167.0,162.0,4.5,American
University Of Pennsylvania (UPenn),PhD,True,4.0,162.0,168.0,4.5,International
University Of Pennsylvania (UPenn),PhD,False,3.84,158.0,170.0,4.0,International
University Of Pennsylvania (UPenn),PhD,True,3.63,153.0,170.0,4.0,International with US Degree
University Of Pennsylvania (UPenn),PhD,True,3.8,170.0,170.0,5.5,American
University Of Pennsylvania (UPenn),PhD,True,3.9,170.0,157.0,4.0,International with US Degree
University Of Pennsylvania (UPenn),MS,True,3.96,155.0,164.0,5.0,International
University Of Pennsylvania (UPenn),PhD,False,3.7,167.0,163.0,5.0,American
University Of Pennsylvania (UPenn),PhD,True,3.81,170.0,155.0,4.0,International
University Of Pennsylvania (UPenn),PhD,True,3.7,162.0,169.0,3.5,International
University Of Pennsylvania (UPenn),PhD,True,3.83,158.0,167.0,3.5,International
University Of Pennsylvania (UPenn),PhD,True,3.91,163.0,170.0,4.5,International
University Of Pennsylvania (UPenn),PhD,True,3.9,169.0,169.0,5.0,American
University Of Pennsylvania (UPenn),MS,True,3.95,155.0,170.0,3.5,International
University Of Pennsylvania (UPenn),PhD,False,3.91,159.0,170.0,3.5,International
University Of Pennsylvania (UPenn),PhD,True,3.93,160.0,169.0,3.5,International with US Degree
University Of Pennsylvania (UPenn),PhD,False,3.81,147.0,170.0,3.5,International
University Of Pennsylvania (UPenn),MS,True,3.7,162.0,166.0,4.5,International
University Of Pennsylvania (UPenn),PhD,True,3.4,170.0,170.0,5.0,American
University Of Pennsylvania (UPenn),MS,True,3.8,157.0,156.0,3.5,International with US Degree
University Of Pennsylvania (UPenn),PhD,False,3.8,157.0,156.0,3.5,International with US Degree
University Of Pennsylvania (UPenn),PhD,False,3.53,164.0,167.0,5.5,International with US Degree
University Of Pennsylvania (UPenn),MS,True,3.86,164.0,160.0,5.0,International
University Of Pennsylvania (UPenn),PhD,True,4.0,169.0,158.0,5.5,International
University Of Pennsylvania (UPenn),PhD,False,3.7,147.0,170.0,3.5,International
University Of Pennsylvania (UPenn),PhD,False,3.83,150.0,166.0,3.0,International
University Of Pennsylvania (UPenn),PhD,False,3.5,144.0,166.0,3.0,International
University Of Pennsylvania (UPenn),MS,True,4.0,159.0,165.0,4.0,International
University Of Pennsylvania (UPenn),PhD,False,3.78,165.0,170.0,4.5,American
University Of Pennsylvania (UPenn),PhD,False,3.56,166.0,158.0,4.0,International
University Of Pennsylvania (UPenn),PhD,False,3.33,167.0,164.0,4.0,International
University Of Pennsylvania (UPenn),PhD,True,3.6,166.0,161.0,4.5,American
University Of Pennsylvania (UPenn),PhD,False,3.7,163.0,170.0,4.5,International with US Degree
University Of Pennsylvania (UPenn),PhD,False,3.7,166.0,150.0,4.0,International with US Degree
University Of Pennsylvania (UPenn),PhD,False,3.78,145.0,160.0,2.5,International
University Of Pennsylvania (UPenn),PhD,False,3.92,159.0,170.0,3.0,International
University Of Pennsylvania (UPenn),PhD,False,3.57,164.0,153.0,4.0,Other
University Of Pennsylvania (UPenn),PhD,False,3.6,146.0,170.0,4.0,International
University Of Pennsylvania (UPenn),MS,True,3.68,168.0,155.0,3.5,International
University Of Pennsylvania (UPenn),PhD,False,3.33,157.0,170.0,4.0,American
University Of Pennsylvania (UPenn),PhD,False,3.72,170.0,156.0,3.0,International
University Of Pennsylvania (UPenn),MS,True,3.5,156.0,160.0,5.0,American
University Of Pennsylvania (UPenn),MS,True,3.3,169.0,160.0,4.0,American
University Of Pennsylvania (UPenn),PhD,True,3.84,165.0,170.0,4.5,American
University Of Pennsylvania (UPenn),MS,True,3.3,170.0,161.0,5.5,American
University Of Pennsylvania (UPenn),MS,True,3.6,162.0,159.0,4.5,American
University Of Pennsylvania (UPenn),MS,True,3.73,150.0,167.0,4.0,International with US Degree
University Of Pennsylvania (UPenn),MS,True,3.98,168.0,164.0,5.0,American
University Of Pennsylvania (UPenn),PhD,True,3.81,165.0,164.0,4.5,American
University Of Pennsylvania (UPenn),MS,True,3.6,145.0,168.0,3.5,International
University Of Pennsylvania (UPenn),MS,True,3.6,145.0,168.0,3.5,International
University Of Pennsylvania (UPenn),MS,True,3.75,163.0,163.0,4.5,International
University Of Pennsylvania (UPenn),PhD,True,3.64,159.0,160.0,4.5,American
University Of Pennsylvania (UPenn),PhD,True,3.57,160.0,166.0,4.0,International with US Degree
University Of Pennsylvania (UPenn),PhD,True,3.9,168.0,170.0,4.0,International with US Degree
University Of Pennsylvania (UPenn),PhD,True,4.0,159.0,152.0,4.0,American
University Of Pennsylvania (UPenn),PhD,False,3.8,166.0,170.0,4.5,International with US Degree
University Of Pennsylvania (UPenn),PhD,True,3.75,164.0,163.0,4.0,American
University Of Pennsylvania (UPenn),PhD,True,3.78,163.0,159.0,5.0,American
University Of Pennsylvania (UPenn),PhD,False,3.85,168.0,167.0,5.5,American
University Of Pennsylvania (UPenn),PhD,False,3.6,164.0,169.0,5.5,American
University Of Pennsylvania (UPenn),PhD,False,3.6,164.0,169.0,5.5,American
University Of Pennsylvania (UPenn),PhD,False,3.68,162.0,160.0,4.5,American
University Of Pennsylvania (UPenn),PhD,True,3.67,159.0,170.0,4.0,International
University Of Pennsylvania (UPenn),PhD,False,3.63,169.0,159.0,6.0,American
University Of Pennsylvania (UPenn),PhD,False,2.78,148.0,148.0,3.5,American
University Of Pennsylvania (UPenn),PhD,False,3.75,163.0,161.0,5.0,American
University Of Pennsylvania (UPenn),MS,False,3.2,161.0,165.0,4.5,American
University Of Pennsylvania (UPenn),PhD,True,4.0,157.0,165.0,4.0,American
University Of Pennsylvania (UPenn),PhD,True,3.92,151.0,169.0,3.5,International
University Of Pennsylvania (UPenn),PhD,True,3.64,161.0,167.0,4.0,American
University Of Pennsylvania (UPenn),MS,False,3.3,164.0,160.0,4.0,International
University Of Pennsylvania (UPenn),MS,True,3.3,166.0,150.0,4.5,American
University Of Pennsylvania (UPenn),MS,True,3.9,161.0,159.0,5.0,American
University Of Pennsylvania (UPenn),Other,True,3.89,156.0,150.0,5.0,American
University Of Pennsylvania (UPenn),PhD,False,3.59,162.0,161.0,4.5,American
University Of Pennsylvania (UPenn),MS,False,3.48,153.0,167.0,3.5,International
University Of Pennsylvania (UPenn),MS,True,3.43,169.0,170.0,6.0,American
University Of Pennsylvania (UPenn),PhD,True,3.74,153.0,168.0,3.0,American
University Of Pennsylvania (UPenn),PhD,False,3.57,169.0,170.0,5.0,American
University Of Pennsylvania (UPenn),PhD,False,3.98,157.0,170.0,4.5,International with US Degree
University Of Pennsylvania (UPenn),PhD,False,3.76,170.0,163.0,4.5,American
University Of Pennsylvania (UPenn),MS,True,3.88,150.0,170.0,3.5,International
University Of Pennsylvania (UPenn),MS,True,3.74,161.0,166.0,3.5,International
University Of Pennsylvania (UPenn),MS,False,3.34,152.0,170.0,3.5,International
University Of Pennsylvania (UPenn),MS,True,3.49,159.0,163.0,3.0,International
